"TauL","DiscreteTimes","Lmax","NClusters","g","Mean","Var","M","N"
1.160092807424594,6.4,6,400,0.0002,0.16840522843398503,0.00043402611539098795,256,14400
1.160092807424594,6.5,6,400,0.0002,0.17277051940838445,0.00043970784187825863,256,14400
1.160092807424594,6.6,6,400,0.0002,0.1765334433039243,0.0004469585596892151,256,14400
1.160092807424594,6.7,6,400,0.0002,0.18080367906500922,0.0004534920033172578,256,14400
1.160092807424594,6.8,6,400,0.0002,0.18527257809774406,0.0004587578891471756,256,14400
1.160092807424594,6.9,6,400,0.0002,0.18897999079917402,0.00046640016522194437,256,14400
1.160092807424594,7.0,6,400,0.0002,0.1913798509450377,0.000473817382837403,256,14400
1.160092807424594,7.1,6,400,0.0002,0.19425743252768166,0.00047989016796169193,256,14400
1.160092807424594,7.2,6,400,0.0002,0.19845091374817356,0.0004859455121563439,256,14400
1.160092807424594,7.3,6,400,0.0002,0.20082691704731484,0.0004917016916861249,256,14400
1.160092807424594,7.4,6,400,0.0002,0.20363359322968688,0.0004994850328645396,256,14400
1.160092807424594,7.5,6,400,0.0002,0.20702579467238844,0.0005057435104244024,256,14400
1.160092807424594,7.6,6,400,0.0002,0.2121117669258254,0.0005120276609224567,256,14400
1.160092807424594,7.7,6,400,0.0002,0.21495917919114516,0.0005201134219828035,256,14400
1.160092807424594,7.8,6,400,0.0002,0.21819744024776608,0.0005267606896028913,256,14400
1.160092807424594,7.9,6,400,0.0002,0.22163473573130127,0.0005334446355036924,256,14400
1.160092807424594,8.0,6,400,0.0002,0.22558622945151807,0.0005446564491524648,256,14400
1.160092807424594,8.1,6,400,0.0002,0.22778815897808977,0.0005519775395006852,256,14400
1.160092807424594,8.2,6,400,0.0002,0.23036312092813507,0.0005585990353449427,256,14400
1.160092807424594,8.3,6,400,0.0002,0.23194557990645995,0.0005676687742998971,256,14400
1.160092807424594,8.4,6,400,0.0002,0.23515488714788163,0.0005740369777795474,256,14400
1.160092807424594,8.5,6,400,0.0002,0.23725359356739012,0.0005814099522241333,256,14400
1.160092807424594,8.6,6,400,0.0002,0.24104184774843612,0.0005890135827314607,256,14400
1.160092807424594,8.7,6,400,0.0002,0.2444805663350659,0.0005964566144357369,256,14400
1.160092807424594,8.8,6,400,0.0002,0.24840043363704659,0.0006043147470665585,256,14400
1.160092807424594,8.9,6,400,0.0002,0.252964114003763,0.0006132902836830891,256,14400
1.160092807424594,9.0,6,400,0.0002,0.2539437044044543,0.0006215832531110335,256,14400
1.160092807424594,9.1,6,400,0.0002,0.2569675591932092,0.0006281333697441288,256,14400
1.160092807424594,9.2,6,400,0.0002,0.26100301503077694,0.0006369414340377197,256,14400
1.160092807424594,9.3,6,400,0.0002,0.2620976946721203,0.0006435162364688867,256,14400
1.160092807424594,9.4,6,400,0.0002,0.26487802546510164,0.0006525993042678816,256,14400
1.160092807424594,9.5,6,400,0.0002,0.2687495897849375,0.0006611442084161519,256,14400
1.160092807424594,9.6,6,400,0.0002,0.27100496035599553,0.0006699490153322563,256,14400
1.160092807424594,9.7,6,400,0.0002,0.27413764222101433,0.0006802316825508604,256,14400
1.160092807424594,9.8,6,400,0.0002,0.2761826035703416,0.0006879367393176863,256,14400
1.160092807424594,9.9,6,400,0.0002,0.2808554433114154,0.0006956478468928162,256,14400
1.160092807424594,10.0,6,400,0.0002,0.28306626988416406,0.0007034494960743188,256,14400
1.160092807424594,10.1,6,400,0.0002,0.2868380446454911,0.0007101312880217193,256,14400
1.160092807424594,10.2,6,400,0.0002,0.289004368198447,0.0007164242329527468,256,14400
1.160092807424594,10.3,6,400,0.0002,0.29166233933259117,0.000725607790709191,256,14400
1.160092807424594,10.4,6,400,0.0002,0.2952185783221244,0.000731464923748978,256,14400
1.160092807424594,10.5,6,400,0.0002,0.2980940790829805,0.0007392929180716188,256,14400
1.160092807424594,10.6,6,400,0.0002,0.30063243909286236,0.0007481186083512633,256,14400
1.160092807424594,10.7,6,400,0.0002,0.30528689733826064,0.0007543585174377873,256,14400
1.160092807424594,10.8,6,400,0.0002,0.3067218519019014,0.0007597049742991073,256,14400
1.160092807424594,10.9,6,400,0.0002,0.30947993403300644,0.0007662268109982183,256,14400
1.160092807424594,11.0,6,400,0.0002,0.3102806155554006,0.0007709904032435771,256,14400
1.160092807424594,11.1,6,400,0.0002,0.3139615529544406,0.0007781359645916473,256,14400
1.160092807424594,11.2,6,400,0.0002,0.3167144051893653,0.0007858815642981428,256,14400
1.160092807424594,11.3,6,400,0.0002,0.3179182330525105,0.0007935873031147536,256,14400
1.160092807424594,11.4,6,400,0.0002,0.3199554577668702,0.0008004732653153485,256,14400
1.160092807424594,11.5,6,400,0.0002,0.32338848031678935,0.0008094857581359924,256,14400
1.160092807424594,11.6,6,400,0.0002,0.3235454879097718,0.0008179173521141387,256,14400
1.160092807424594,11.7,6,400,0.0002,0.32875721182134143,0.0008241428287467781,256,14400
1.160092807424594,11.8,6,400,0.0002,0.33131430525976213,0.000831689854811095,256,14400
1.160092807424594,11.9,6,400,0.0002,0.33579740134795427,0.0008393230777979374,256,14400
1.160092807424594,12.0,6,400,0.0002,0.33852376459244016,0.0008474281610454841,256,14400
1.160092807424594,12.1,6,400,0.0002,0.34111671794438736,0.0008572213881692812,256,14400
1.160092807424594,12.2,6,400,0.0002,0.34401270318579114,0.0008639006555667001,256,14400
1.160092807424594,12.3,6,400,0.0002,0.34732099528812493,0.0008735431288140159,256,14400
1.160092807424594,12.4,6,400,0.0002,0.3505408806334405,0.000880493258609316,256,14400
1.160092807424594,12.5,6,400,0.0002,0.353630373206203,0.000888516262047267,256,14400
1.160092807424594,12.6,6,400,0.0002,0.35596785911633766,0.000896609575408232,256,14400
1.160092807424594,12.7,6,400,0.0002,0.3577716517047116,0.0009033912909400333,256,14400
1.160092807424594,12.8,6,400,0.0002,0.36248135323416336,0.0009118932757345025,256,14400
1.160092807424594,12.9,6,400,0.0002,0.36411906246225245,0.0009196821884584271,256,14400
1.160092807424594,13.0,6,400,0.0002,0.368160875172697,0.0009248019613812043,256,14400
1.160092807424594,13.1,6,400,0.0002,0.37065784976077143,0.0009292324439658,256,14400
1.160092807424594,13.2,6,400,0.0002,0.3744428524341655,0.0009361365760477778,256,14400
1.160092807424594,13.3,6,400,0.0002,0.37730265856109324,0.0009450279423714585,256,14400
1.160092807424594,13.4,6,400,0.0002,0.38074911352547736,0.0009541267498919155,256,14400
1.160092807424594,13.5,6,400,0.0002,0.38437003881085224,0.0009625335486370728,256,14400
1.160092807424594,13.6,6,400,0.0002,0.3857743140227911,0.0009718216287402123,256,14400
1.160092807424594,13.7,6,400,0.0002,0.39022026926789993,0.0009777991740300706,256,14400
1.160092807424594,13.8,6,400,0.0002,0.3935911909655099,0.0009812176319693494,256,14400
1.160092807424594,13.9,6,400,0.0002,0.3970006889446975,0.000988536484177804,256,14400
1.160092807424594,14.0,6,400,0.0002,0.39967533699686303,0.0009968421802265014,256,14400
1.160092807424594,14.1,6,400,0.0002,0.4019173580184643,0.0010052865996617636,256,14400
1.160092807424594,14.2,6,400,0.0002,0.40381224057313786,0.0010133289513870323,256,14400
1.160092807424594,14.3,6,400,0.0002,0.4067820578722038,0.0010192575902171655,256,14400
1.160092807424594,14.4,6,400,0.0002,0.40992703082638193,0.0010284878663010364,256,14400
1.160092807424594,14.5,6,400,0.0002,0.4129614219556809,0.0010346906786593325,256,14400
1.160092807424594,14.6,6,400,0.0002,0.41563634493624296,0.0010442624377700691,256,14400
1.160092807424594,14.7,6,400,0.0002,0.42025197685282256,0.0010512562584510513,256,14400
1.160092807424594,14.8,6,400,0.0002,0.42461910874812425,0.0010589409147044395,256,14400
1.160092807424594,14.9,6,400,0.0002,0.4260524502255915,0.0010651629184529404,256,14400
1.160092807424594,15.0,6,400,0.0002,0.42894798039782067,0.0010736752221561917,256,14400
1.160092807424594,15.1,6,400,0.0002,0.43203831120607594,0.0010837163445912234,256,14400
1.160092807424594,15.2,6,400,0.0002,0.43517577240402006,0.00109142535007284,256,14400
1.160092807424594,15.3,6,400,0.0002,0.4374947610289867,0.0010982208841251787,256,14400
1.160092807424594,15.4,6,400,0.0002,0.43969846513203165,0.00110751706156104,256,14400
1.160092807424594,15.5,6,400,0.0002,0.4423731201720592,0.001114981573650348,256,14400
1.160092807424594,15.6,6,400,0.0002,0.44548606503693416,0.0011222358316537839,256,14400
1.160092807424594,15.7,6,400,0.0002,0.4494546609931017,0.001130704239794937,256,14400
1.160092807424594,15.8,6,400,0.0002,0.45424642105218177,0.0011374869985581984,256,14400
1.160092807424594,15.9,6,400,0.0002,0.4567806638802156,0.0011421629473373888,256,14400
1.160092807424594,16.0,6,400,0.0002,0.4600768115067493,0.0011500799754928718,256,14400
1.160092807424594,16.1,6,400,0.0002,0.4626068773501578,0.0011600433157376504,256,14400
1.160092807424594,16.2,6,400,0.0002,0.46573445007405495,0.0011668119010427628,256,14400
1.160092807424594,16.3,6,400,0.0002,0.46967742709908633,0.0011756469998409045,256,14400
1.160092807424594,16.4,6,400,0.0002,0.4701060467730794,0.001180369687907608,256,14400
1.160092807424594,16.5,6,400,0.0002,0.4738847663610553,0.0011881940022644955,256,14400
1.160092807424594,16.6,6,400,0.0002,0.4751975411697316,0.0011946935452544667,256,14400
1.160092807424594,16.7,6,400,0.0002,0.47904522297528784,0.0011999946327822045,256,14400
1.160092807424594,16.8,6,400,0.0002,0.4816192069657458,0.0012077452436951885,256,14400
1.160092807424594,16.9,6,400,0.0002,0.485260823020815,0.0012174684411542713,256,14400
1.160092807424594,17.0,6,400,0.0002,0.4886392553660941,0.0012254790102805449,256,14400
1.160092807424594,17.1,6,400,0.0002,0.4916789148153556,0.0012326976026582534,256,14400
1.160092807424594,17.2,6,400,0.0002,0.4936370985720229,0.0012406286529526994,256,14400
1.160092807424594,17.3,6,400,0.0002,0.4964884318252249,0.0012462519238416573,256,14400
1.160092807424594,17.4,6,400,0.0002,0.49954494344749645,0.0012510623101062626,256,14400
1.160092807424594,17.5,6,400,0.0002,0.5016015776850204,0.0012539029692030898,256,14400
1.160092807424594,17.6,6,400,0.0002,0.5037733729687494,0.0012610646263133943,256,14400
1.160092807424594,17.7,6,400,0.0002,0.5071150489533062,0.0012673234184757572,256,14400
1.160092807424594,17.8,6,400,0.0002,0.5107128417740265,0.0012768211615829931,256,14400
1.160092807424594,17.9,6,400,0.0002,0.5133108742945154,0.0012789206374420146,256,14400
1.160092807424594,18.0,6,400,0.0002,0.5157717502978632,0.0012869774294859756,256,14400
1.160092807424594,18.1,6,400,0.0002,0.5191215622937306,0.0012947555344884367,256,14400
1.160092807424594,18.2,6,400,0.0002,0.5209381110711386,0.0013035469533936475,256,14400
1.160092807424594,18.3,6,400,0.0002,0.5239170768845361,0.00131205958385883,256,14400
1.160092807424594,18.4,6,400,0.0002,0.5265803695113735,0.001319608543310194,256,14400
1.160092807424594,18.5,6,400,0.0002,0.5302727579442499,0.0013273396309369987,256,14400
1.160092807424594,18.6,6,400,0.0002,0.5332073361865736,0.0013401707467699227,256,14400
1.160092807424594,18.7,6,400,0.0002,0.536001573359956,0.0013499076147255745,256,14400
1.160092807424594,18.8,6,400,0.0002,0.5374075836139187,0.0013559710690895907,256,14400
1.160092807424594,18.9,6,400,0.0002,0.5402408721007588,0.001364927528205754,256,14400
1.160092807424594,19.0,6,400,0.0002,0.5419452885502121,0.0013736359608029,256,14400
1.160092807424594,19.1,6,400,0.0002,0.5442297250626791,0.0013786299071842187,256,14400
1.160092807424594,19.2,6,400,0.0002,0.5470730885139589,0.0013847572807850496,256,14400
1.160092807424594,19.3,6,400,0.0002,0.550761078921884,0.0013911058709342107,256,14400
1.160092807424594,19.4,6,400,0.0002,0.5542805643750924,0.0013971585082526972,256,14400
1.160092807424594,19.5,6,400,0.0002,0.5571400414496506,0.001405840355129914,256,14400
1.160092807424594,19.6,6,400,0.0002,0.558777343607249,0.0014115873622344243,256,14400
1.160092807424594,19.7,6,400,0.0002,0.5620416244563724,0.0014181799927432863,256,14400
1.160092807424594,19.8,6,400,0.0002,0.5655241515719617,0.0014229759277759814,256,14400
1.160092807424594,19.9,6,400,0.0002,0.568429748558297,0.0014298609079765267,256,14400
1.160092807424594,20.0,6,400,0.0002,0.5698129007261014,0.001441146610654991,256,14400
1.160092807424594,0.0,6,400,0.0003,0.0,0.0,256,14400
1.160092807424594,0.1,6,400,0.0003,0.0001451714039197011,2.0318007298297363e-7,256,14400
1.160092807424594,0.2,6,400,0.0003,0.00016251951324395322,8.451196079296704e-7,256,14400
1.160092807424594,0.3,6,400,0.0003,0.0009305202187048659,2.211769071801836e-6,256,14400
1.160092807424594,0.4,6,400,0.0003,0.002692998941175675,4.583604251667106e-6,256,14400
1.160092807424594,0.5,6,400,0.0003,0.0038521911909841335,7.89771934234031e-6,256,14400
1.160092807424594,0.6,6,400,0.0003,0.004430027164136036,1.2337329690626715e-5,256,14400
1.160092807424594,0.7,6,400,0.0003,0.007026939884985445,1.790572379427194e-5,256,14400
1.160092807424594,0.8,6,400,0.0003,0.008481556972559095,2.523026791286028e-5,256,14400
1.160092807424594,0.9,6,400,0.0003,0.011334349611309639,3.2107687601907076e-5,256,14400
1.160092807424594,1.0,6,400,0.0003,0.015639010667364346,4.0674800659574885e-5,256,14400
1.160092807424594,1.1,6,400,0.0003,0.019838945866872057,4.8288438939086734e-5,256,14400
1.160092807424594,1.2,6,400,0.0003,0.024527711526267617,5.7997950869537684e-5,256,14400
1.160092807424594,1.3,6,400,0.0003,0.029772779378529075,6.857691230247115e-5,256,14400
1.160092807424594,1.4,6,400,0.0003,0.03397007156032487,7.814035097008619e-5,256,14400
1.160092807424594,1.5,6,400,0.0003,0.03829883948814515,8.866229391121629e-5,256,14400
1.160092807424594,1.6,6,400,0.0003,0.04212096471098549,0.0001002504749734061,256,14400
1.160092807424594,1.7,6,400,0.0003,0.04713702385376868,0.00011075012234926216,256,14400
1.160092807424594,1.8,6,400,0.0003,0.05389602682801019,0.00012129836652877573,256,14400
1.160092807424594,1.9,6,400,0.0003,0.05991598609884628,0.00013249668824984737,256,14400
1.160092807424594,2.0,6,400,0.0003,0.06466020725119354,0.00014265776924999625,256,14400
1.160092807424594,2.1,6,400,0.0003,0.0733300108996304,0.00015408182398467,256,14400
1.160092807424594,2.2,6,400,0.0003,0.08057933320773979,0.00016676281771955113,256,14400
1.160092807424594,2.3,6,400,0.0003,0.08527728594795107,0.0001780657751793463,256,14400
1.160092807424594,2.4,6,400,0.0003,0.0909717419597857,0.0001916023718056884,256,14400
1.160092807424594,2.5,6,400,0.0003,0.09614614014744197,0.00020368212422575328,256,14400
1.160092807424594,2.6,6,400,0.0003,0.10137263746698508,0.0002158325397037402,256,14400
1.160092807424594,2.7,6,400,0.0003,0.10549267844778012,0.0002307235548207037,256,14400
1.160092807424594,2.8,6,400,0.0003,0.11259312590533226,0.00024248773438359771,256,14400
1.160092807424594,2.9,6,400,0.0003,0.1180877859612681,0.00025463313056817204,256,14400
1.160092807424594,3.0,6,400,0.0003,0.1269688417354256,0.0002676189874435953,256,14400
1.160092807424594,3.1,6,400,0.0003,0.13338235322438577,0.0002830508507703826,256,14400
1.160092807424594,3.2,6,400,0.0003,0.1421183203969445,0.00029533090160342745,256,14400
1.160092807424594,3.3,6,400,0.0003,0.14835475331760892,0.00030825852494569174,256,14400
1.160092807424594,3.4,6,400,0.0003,0.1559271354034556,0.0003190966740507706,256,14400
1.160092807424594,3.5,6,400,0.0003,0.16155174638437325,0.0003293500697881132,256,14400
1.160092807424594,3.6,6,400,0.0003,0.1688889795900387,0.0003411870783954068,256,14400
1.160092807424594,3.7,6,400,0.0003,0.17572011185911024,0.0003529981813473756,256,14400
1.160092807424594,3.8,6,400,0.0003,0.18321920610661943,0.00036731073157496427,256,14400
1.160092807424594,3.9,6,400,0.0003,0.19312761596122677,0.00037973175291808596,256,14400
1.160092807424594,4.0,6,400,0.0003,0.19799415720178837,0.00039159482058180085,256,14400
1.160092807424594,4.1,6,400,0.0003,0.20273603661042422,0.0004052294727906774,256,14400
1.160092807424594,4.2,6,400,0.0003,0.2096065015626502,0.000415407550892752,256,14400
1.160092807424594,4.3,6,400,0.0003,0.21596889513617498,0.00043043794820113153,256,14400
1.160092807424594,4.4,6,400,0.0003,0.2232697468390042,0.0004415516518707336,256,14400
1.160092807424594,4.5,6,400,0.0003,0.22769191811158734,0.00045444834094998264,256,14400
1.160092807424594,4.6,6,400,0.0003,0.23512584625227545,0.000465256619632867,256,14400
1.160092807424594,4.7,6,400,0.0003,0.24271589096663065,0.00047539590594514804,256,14400
1.160092807424594,4.8,6,400,0.0003,0.24821941018655908,0.0004890308198509184,256,14400
1.160092807424594,4.9,6,400,0.0003,0.2542625242107089,0.0004996037924890658,256,14400
1.160092807424594,5.0,6,400,0.0003,0.2605438678046307,0.0005079178077209419,256,14400
1.160092807424594,5.1,6,400,0.0003,0.26871818654682206,0.0005187750897551736,256,14400
1.160092807424594,5.2,6,400,0.0003,0.27556745997421483,0.0005307181722370554,256,14400
1.160092807424594,5.3,6,400,0.0003,0.2821230116624792,0.0005424245789854332,256,14400
1.160092807424594,5.4,6,400,0.0003,0.2880756319084644,0.0005522505367051327,256,14400
1.160092807424594,5.5,6,400,0.0003,0.29379777751769226,0.0005652748974690931,256,14400
1.160092807424594,5.6,6,400,0.0003,0.30171069020526675,0.0005740220422042501,256,14400
1.160092807424594,5.7,6,400,0.0003,0.3064608972204021,0.0005853167309703946,256,14400
1.160092807424594,5.8,6,400,0.0003,0.31103649778113723,0.0005975758854076158,256,14400
1.160092807424594,5.9,6,400,0.0003,0.317196831478941,0.0006093602534097502,256,14400
1.160092807424594,6.0,6,400,0.0003,0.32274779495550315,0.0006184886028010237,256,14400
1.160092807424594,6.1,6,400,0.0003,0.3291875386024347,0.00062954945914076,256,14400
1.160092807424594,6.2,6,400,0.0003,0.336860227641559,0.0006410044241891962,256,14400
1.160092807424594,6.3,6,400,0.0003,0.3445128585857714,0.0006527534933641691,256,14400
1.160092807424594,6.4,6,400,0.0003,0.3509415029798402,0.0006633516093409746,256,14400
1.160092807424594,6.5,6,400,0.0003,0.35834255269005855,0.0006746097017687571,256,14400
1.160092807424594,6.6,6,400,0.0003,0.36571953818586833,0.0006855228645243868,256,14400
1.160092807424594,6.7,6,400,0.0003,0.37290124032736965,0.0006970349501517001,256,14400
1.160092807424594,6.8,6,400,0.0003,0.38003015161706977,0.0007099039790083505,256,14400
1.160092807424594,6.9,6,400,0.0003,0.385875439570987,0.0007189154999084296,256,14400
1.160092807424594,7.0,6,400,0.0003,0.39469689939973046,0.0007298141573765893,256,14400
1.160092807424594,7.1,6,400,0.0003,0.4008843435419031,0.0007401463596402707,256,14400
1.160092807424594,7.2,6,400,0.0003,0.4079287180881754,0.0007490279673068269,256,14400
1.160092807424594,7.3,6,400,0.0003,0.4140942411048066,0.0007607857457183787,256,14400
1.160092807424594,7.4,6,400,0.0003,0.4205194718947717,0.0007713841157351071,256,14400
1.160092807424594,7.5,6,400,0.0003,0.42796434187217125,0.0007805300379453912,256,14400
1.160092807424594,7.6,6,400,0.0003,0.4347542967675933,0.0007903243325404806,256,14400
1.160092807424594,7.7,6,400,0.0003,0.438956727770791,0.0008004327622754007,256,14400
1.160092807424594,7.8,6,400,0.0003,0.44393390793788257,0.0008129222068803349,256,14400
1.160092807424594,7.9,6,400,0.0003,0.4525250651487376,0.0008236529288251262,256,14400
1.160092807424594,8.0,6,400,0.0003,0.4581206350431442,0.0008360796153379224,256,14400
1.160092807424594,8.1,6,400,0.0003,0.4647300475252753,0.0008457492889775523,256,14400
1.160092807424594,8.2,6,400,0.0003,0.4703676751391483,0.0008547881450695632,256,14400
1.160092807424594,8.3,6,400,0.0003,0.4775121793120828,0.000866966803671868,256,14400
1.160092807424594,8.4,6,400,0.0003,0.4827421434789236,0.0008783519112347697,256,14400
1.160092807424594,8.5,6,400,0.0003,0.4884009486349209,0.0008909538869082839,256,14400
1.160092807424594,8.6,6,400,0.0003,0.4961573342329939,0.0008994922301827311,256,14400
1.160092807424594,8.7,6,400,0.0003,0.5023821776865064,0.0009097157083394532,256,14400
1.160092807424594,8.8,6,400,0.0003,0.5080711497021062,0.0009240127611517661,256,14400
1.160092807424594,8.9,6,400,0.0003,0.5137197788361421,0.0009395627928290519,256,14400
1.160092807424594,9.0,6,400,0.0003,0.5196916951885538,0.0009490431612965401,256,14400
1.160092807424594,9.1,6,400,0.0003,0.5247326958284894,0.0009599660843943311,256,14400
1.160092807424594,9.2,6,400,0.0003,0.5313131853498958,0.0009709546185201401,256,14400
1.160092807424594,9.3,6,400,0.0003,0.5384601920526216,0.0009834150853534258,256,14400
1.160092807424594,9.4,6,400,0.0003,0.5429887496226001,0.000994005228343817,256,14400
1.160092807424594,9.5,6,400,0.0003,0.5509247187329069,0.0010067026106451325,256,14400
1.160092807424594,9.6,6,400,0.0003,0.557142879143616,0.0010160679594232453,256,14400
1.160092807424594,9.7,6,400,0.0003,0.5653556497064549,0.0010302746903233303,256,14400
1.160092807424594,9.8,6,400,0.0003,0.5701418887688001,0.0010414635938788678,256,14400
1.160092807424594,9.9,6,400,0.0003,0.5780409523781015,0.001050062403320115,256,14400
1.160092807424594,10.0,6,400,0.0003,0.5856989244083202,0.0010624199794836747,256,14400
1.160092807424594,10.1,6,400,0.0003,0.5918905948635398,0.0010759716498021932,256,14400
1.160092807424594,10.2,6,400,0.0003,0.5992079265277264,0.0010874635646120146,256,14400
1.160092807424594,10.3,6,400,0.0003,0.6060673932971743,0.0010975399467051433,256,14400
1.160092807424594,10.4,6,400,0.0003,0.6126372795564949,0.0011077667905321452,256,14400
1.160092807424594,10.5,6,400,0.0003,0.6203642427644162,0.0011183662580907746,256,14400
1.160092807424594,10.6,6,400,0.0003,0.6285876164364487,0.0011322392301242386,256,14400
1.160092807424594,10.7,6,400,0.0003,0.6358364367719817,0.0011459065210143666,256,14400
1.160092807424594,10.8,6,400,0.0003,0.6444977106060186,0.0011598940887582786,256,14400
1.160092807424594,10.9,6,400,0.0003,0.6525203863489637,0.0011713421044813141,256,14400
1.160092807424594,11.0,6,400,0.0003,0.6588591352970494,0.0011852495190276102,256,14400
1.160092807424594,11.1,6,400,0.0003,0.6635958240833134,0.0011975421447274876,256,14400
1.160092807424594,11.2,6,400,0.0003,0.6681055175562506,0.0012132217479897073,256,14400
1.160092807424594,11.3,6,400,0.0003,0.674986934395824,0.0012236205205953966,256,14400
1.160092807424594,11.4,6,400,0.0003,0.6814030893389523,0.0012356578520473615,256,14400
1.160092807424594,11.5,6,400,0.0003,0.6886715380382117,0.0012443439349115715,256,14400
1.160092807424594,11.6,6,400,0.0003,0.6972211298758177,0.0012550462788824817,256,14400
1.160092807424594,11.7,6,400,0.0003,0.7020784848823677,0.0012645388453291237,256,14400
1.160092807424594,11.8,6,400,0.0003,0.7111561930125915,0.0012760409484866772,256,14400
1.160092807424594,11.9,6,400,0.0003,0.7172378665680299,0.0012835642908202505,256,14400
1.160092807424594,12.0,6,400,0.0003,0.7232331278537296,0.0012979186810847861,256,14400
1.160092807424594,12.1,6,400,0.0003,0.7305230012947382,0.0013091996444698293,256,14400
1.160092807424594,12.2,6,400,0.0003,0.7375256352257888,0.0013202351169882063,256,14400
1.160092807424594,12.3,6,400,0.0003,0.7448729240579348,0.0013281577168628481,256,14400
1.160092807424594,12.4,6,400,0.0003,0.7510081861817162,0.001336340236171987,256,14400
1.160092807424594,12.5,6,400,0.0003,0.7580037123155005,0.001343338061150429,256,14400
1.160092807424594,12.6,6,400,0.0003,0.7659079389735901,0.0013533836708666284,256,14400
1.160092807424594,12.7,6,400,0.0003,0.7711558579100528,0.0013599483613314822,256,14400
1.160092807424594,12.8,6,400,0.0003,0.7769341684095948,0.0013688139028555056,256,14400
1.160092807424594,12.9,6,400,0.0003,0.7839825571549268,0.0013810037519657553,256,14400
1.160092807424594,13.0,6,400,0.0003,0.7902551660359799,0.0013941435457833567,256,14400
